"Geo Code","Geo Name","Line Number"
"2021S05075350516.22","5350516.22",13031345
"2021S05075350516.23","5350516.23",13033976
"2021S05075350516.24","5350516.24",13036607
"2021S05075350516.25","5350516.25",13039238
"2021S05075350516.26","5350516.26",13041869
"2021S05075350516.28","5350516.28",13044500
"2021S05075350516.29","5350516.29",13047131
"2021S05075350516.30","5350516.30",13049762
"2021S05075350516.31","5350516.31",13052393
"2021S05075350516.32","5350516.32",13055024
"2021S05075350516.37","5350516.37",13057655
"2021S05075350516.38","5350516.38",13060286
"2021S05075350516.39","5350516.39",13062917
"2021S05075350516.40","5350516.40",13065548
"2021S05075350516.41","5350516.41",13068179
"2021S05075350516.43","5350516.43",13070810
"2021S05075350516.44","5350516.44",13073441
"2021S05075350516.47","5350516.47",13076072
"2021S05075350516.48","5350516.48",13078703
"2021S05075350516.50","5350516.50",13081334
"2021S05075350516.51","5350516.51",13083965
"2021S05075350516.52","5350516.52",13086596
"2021S05075350516.53","5350516.53",13089227
"2021S05075350516.54","5350516.54",13091858
"2021S05075350516.55","5350516.55",13094489
"2021S05075350517.00","5350517.00",13097120
"2021S05075350518.00","5350518.00",13099751
"2021S05075350519.00","5350519.00",13102382
"2021S05075350520.01","5350520.01",13105013
"2021S05075350520.02","5350520.02",13107644
"2021S05075350520.05","5350520.05",13110275
"2021S05075350520.07","5350520.07",13112906
"2021S05075350520.08","5350520.08",13115537
"2021S05075350520.09","5350520.09",13118168
"2021S05075350520.11","5350520.11",13120799
"2021S05075350520.12","5350520.12",13123430
"2021S05075350521.01","5350521.01",13126061
"2021S05075350521.02","5350521.02",13128692
"2021S05075350521.03","5350521.03",13131323
"2021S05075350521.04","5350521.04",13133954
"2021S05075350521.05","5350521.05",13136585
"2021S05075350521.06","5350521.06",13139216
"2021S05075350522.00","5350522.00",13141847
"2021S05075350523.00","5350523.00",13144478
"2021S05075350524.01","5350524.01",13147109
"2021S05075350524.02","5350524.02",13149740
"2021S05075350525.01","5350525.01",13152371
"2021S05075350525.02","5350525.02",13155002
"2021S05075350526.01","5350526.01",13157633
"2021S05075350526.02","5350526.02",13160264
"2021S05075350527.02","5350527.02",13162895
"2021S05075350527.04","5350527.04",13165526
"2021S05075350527.05","5350527.05",13168157
"2021S05075350527.06","5350527.06",13170788
"2021S05075350527.07","5350527.07",13173419
"2021S05075350527.08","5350527.08",13176050
"2021S05075350527.09","5350527.09",13178681
"2021S05075350527.10","5350527.10",13181312
"2021S05075350527.11","5350527.11",13183943
"2021S05075350527.12","5350527.12",13186574
"2021S05075350527.13","5350527.13",13189205
"2021S05075350528.01","5350528.01",13191836
"2021S05075350528.11","5350528.11",13194467
"2021S05075350528.12","5350528.12",13197098
"2021S05075350528.13","5350528.13",13199729
"2021S05075350528.15","5350528.15",13202360
"2021S05075350528.16","5350528.16",13204991
"2021S05075350528.18","5350528.18",13207622
"2021S05075350528.19","5350528.19",13210253
"2021S05075350528.20","5350528.20",13212884
"2021S05075350528.21","5350528.21",13215515
"2021S05075350528.22","5350528.22",13218146
"2021S05075350528.24","5350528.24",13220777
"2021S05075350528.26","5350528.26",13223408
"2021S05075350528.31","5350528.31",13226039
"2021S05075350528.32","5350528.32",13228670
"2021S05075350528.33","5350528.33",13231301
"2021S05075350528.34","5350528.34",13233932
"2021S05075350528.35","5350528.35",13236563
"2021S05075350528.39","5350528.39",13239194
"2021S05075350528.40","5350528.40",13241825
"2021S05075350528.42","5350528.42",13244456
"2021S05075350528.43","5350528.43",13247087
"2021S05075350528.44","5350528.44",13249718
"2021S05075350528.45","5350528.45",13252349
"2021S05075350528.46","5350528.46",13254980
"2021S05075350528.47","5350528.47",13257611
"2021S05075350528.49","5350528.49",13260242
"2021S05075350528.50","5350528.50",13262873
"2021S05075350528.51","5350528.51",13265504
"2021S05075350528.52","5350528.52",13268135
"2021S05075350528.53","5350528.53",13270766
"2021S05075350528.54","5350528.54",13273397
"2021S05075350528.55","5350528.55",13276028
"2021S05075350528.56","5350528.56",13278659
"2021S05075350528.57","5350528.57",13281290
"2021S05075350528.58","5350528.58",13283921
"2021S05075350528.59","5350528.59",13286552
"2021S05075350528.60","5350528.60",13289183
"2021S05075350528.61","5350528.61",13291814
"2021S05075350528.62","5350528.62",13294445
"2021S05075350528.63","5350528.63",13297076
"2021S05075350529.01","5350529.01",13299707
"2021S05075350529.02","5350529.02",13302338
"2021S05075350530.01","5350530.01",13304969
"2021S05075350530.02","5350530.02",13307600
"2021S05075350531.01","5350531.01",13310231
"2021S05075350531.02","5350531.02",13312862
"2021S05075350532.01","5350532.01",13315493
"2021S05075350532.02","5350532.02",13318124
"2021S05075350540.01","5350540.01",13320755
"2021S05075350540.02","5350540.02",13323386
"2021S05075350550.01","5350550.01",13326017
"2021S05075350550.02","5350550.02",13328648
"2021S05075350560.00","5350560.00",13331279
"2021S05075350561.00","5350561.00",13333910
"2021S05075350562.02","5350562.02",13336541
"2021S05075350562.03","5350562.03",13339172
"2021S05075350562.04","5350562.04",13341803
"2021S05075350562.05","5350562.05",13344434
"2021S05075350562.06","5350562.06",13347065
"2021S05075350562.07","5350562.07",13349696
"2021S05075350562.08","5350562.08",13352327
"2021S05075350562.09","5350562.09",13354958
"2021S05075350562.11","5350562.11",13357589
"2021S05075350562.12","5350562.12",13360220
"2021S05075350562.13","5350562.13",13362851
"2021S05075350562.14","5350562.14",13365482
"2021S05075350562.15","5350562.15",13368113
"2021S05075350563.01","5350563.01",13370744
"2021S05075350563.02","5350563.02",13373375
"2021S05075350564.01","5350564.01",13376006
"2021S05075350564.02","5350564.02",13378637
"2021S05075350570.01","5350570.01",13381268
"2021S05075350570.02","5350570.02",13383899
"2021S05075350571.01","5350571.01",13386530
"2021S05075350571.02","5350571.02",13389161
"2021S05075350572.01","5350572.01",13391792
"2021S05075350572.04","5350572.04",13394423
"2021S05075350572.05","5350572.05",13397054
"2021S05075350572.07","5350572.07",13399685
"2021S05075350572.08","5350572.08",13402316
"2021S05075350572.09","5350572.09",13404947
"2021S05075350572.10","5350572.10",13407578
"2021S05075350573.03","5350573.03",13410209
"2021S05075350573.05","5350573.05",13412840
"2021S05075350573.06","5350573.06",13415471
"2021S05075350573.07","5350573.07",13418102
"2021S05075350573.09","5350573.09",13420733
"2021S05075350573.10","5350573.10",13423364
"2021S05075350573.11","5350573.11",13425995
"2021S05075350574.00","5350574.00",13428626
"2021S05075350575.01","5350575.01",13431257
"2021S05075350575.02","5350575.02",13433888
"2021S05075350575.03","5350575.03",13436519
"2021S05075350575.04","5350575.04",13439150
"2021S05075350575.05","5350575.05",13441781
"2021S05075350575.07","5350575.07",13444412
"2021S05075350575.08","5350575.08",13447043
"2021S05075350576.04","5350576.04",13449674
"2021S05075350576.05","5350576.05",13452305
"2021S05075350576.06","5350576.06",13454936
"2021S05075350576.07","5350576.07",13457567
"2021S05075350576.09","5350576.09",13460198
"2021S05075350576.16","5350576.16",13462829
"2021S05075350576.17","5350576.17",13465460
"2021S05075350576.20","5350576.20",13468091
"2021S05075350576.22","5350576.22",13470722
"2021S05075350576.29","5350576.29",13473353
"2021S05075350576.31","5350576.31",13475984
"2021S05075350576.33","5350576.33",13478615
"2021S05075350576.34","5350576.34",13481246
"2021S05075350576.43","5350576.43",13483877
"2021S05075350576.44","5350576.44",13486508
"2021S05075350576.45","5350576.45",13489139
"2021S05075350576.46","5350576.46",13491770
"2021S05075350576.47","5350576.47",13494401
"2021S05075350576.49","5350576.49",13497032
"2021S05075350576.50","5350576.50",13499663
"2021S05075350576.52","5350576.52",13502294
"2021S05075350576.53","5350576.53",13504925
"2021S05075350576.54","5350576.54",13507556
"2021S05075350576.55","5350576.55",13510187
"2021S05075350576.57","5350576.57",13512818
"2021S05075350576.59","5350576.59",13515449
"2021S05075350576.62","5350576.62",13518080
"2021S05075350576.63","5350576.63",13520711
"2021S05075350576.65","5350576.65",13523342
"2021S05075350576.66","5350576.66",13525973
"2021S05075350576.68","5350576.68",13528604
"2021S05075350576.69","5350576.69",13531235
"2021S05075350576.73","5350576.73",13533866
"2021S05075350576.74","5350576.74",13536497
"2021S05075350576.75","5350576.75",13539128
"2021S05075350576.76","5350576.76",13541759
"2021S05075350576.77","5350576.77",13544390
"2021S05075350576.78","5350576.78",13547021
"2021S05075350576.79","5350576.79",13549652
"2021S05075350576.80","5350576.80",13552283
"2021S05075350576.81","5350576.81",13554914
"2021S05075350576.82","5350576.82",13557545
"2021S05075350576.83","5350576.83",13560176
"2021S05075350576.84","5350576.84",13562807
"2021S05075350576.85","5350576.85",13565438
"2021S05075350576.86","5350576.86",13568069
"2021S05075350576.87","5350576.87",13570700
"2021S05075350576.88","5350576.88",13573331
"2021S05075350576.89","5350576.89",13575962
"2021S05075350576.90","5350576.90",13578593
"2021S05075350576.91","5350576.91",13581224
"2021S05075350576.92","5350576.92",13583855
"2021S05075350576.93","5350576.93",13586486
"2021S05075350576.94","5350576.94",13589117
"2021S05075350576.95","5350576.95",13591748
"2021S05075350576.96","5350576.96",13594379
"2021S05075350576.97","5350576.97",13597010
"2021S05075350576.98","5350576.98",13599641
"2021S05075350576.99","5350576.99",13602272
"2021S05075350577.00","5350577.00",13604903
"2021S05075350577.01","5350577.01",13607534
"2021S05075350577.02","5350577.02",13610165
"2021S05075350577.03","5350577.03",13612796
"2021S05075350577.04","5350577.04",13615427
"2021S05075350577.05","5350577.05",13618058
"2021S05075350577.06","5350577.06",13620689
"2021S05075350577.07","5350577.07",13623320
"2021S05075350577.08","5350577.08",13625951
"2021S05075350577.09","5350577.09",13628582
"2021S05075350585.02","5350585.02",13631213
"2021S05075350585.03","5350585.03",13633844
"2021S05075350585.05","5350585.05",13636475
"2021S05075350585.07","5350585.07",13639106
"2021S05075350585.08","5350585.08",13641737
"2021S05075350585.09","5350585.09",13644368
"2021S05075350585.10","5350585.10",13646999
"2021S05075350586.02","5350586.02",13649630
"2021S05075350586.03","5350586.03",13652261
"2021S05075350586.04","5350586.04",13654892
"2021S05075350586.05","5350586.05",13657523
"2021S05075350587.01","5350587.01",13660154
"2021S05075350587.02","5350587.02",13662785
"2021S05075350590.00","5350590.00",13665416
"2021S05075350591.01","5350591.01",13668047
"2021S05075350591.02","5350591.02",13670678
"2021S05075350592.01","5350592.01",13673309
"2021S05075350592.02","5350592.02",13675940
"2021S05075350593.01","5350593.01",13678571
"2021S05075350593.02","5350593.02",13681202
"2021S05075350593.03","5350593.03",13683833
"2021S05075350593.04","5350593.04",13686464
"2021S05075350600.01","5350600.01",13689095
"2021S05075350600.02","5350600.02",13691726
"2021S05075350601.00","5350601.00",13694357
"2021S05075350602.00","5350602.00",13696988
"2021S05075350603.00","5350603.00",13699619
"2021S05075350604.00","5350604.00",13702250
"2021S05075350605.00","5350605.00",13704881
"2021S05075350606.00","5350606.00",13707512
"2021S05075350607.00","5350607.00",13710143
"2021S05075350608.00","5350608.00",13712774
"2021S05075350609.00","5350609.00",13715405
"2021S05075350610.03","5350610.03",13718036
"2021S05075350610.04","5350610.04",13720667
"2021S05075350610.05","5350610.05",13723298
"2021S05075350610.06","5350610.06",13725929
"2021S05075350611.00","5350611.00",13728560
"2021S05075350612.01","5350612.01",13731191
"2021S05075350612.03","5350612.03",13733822
"2021S05075350612.05","5350612.05",13736453
"2021S05075350612.08","5350612.08",13739084
"2021S05075350612.10","5350612.10",13741715
"2021S05075350612.11","5350612.11",13744346
"2021S05075350612.12","5350612.12",13746977
"2021S05075350612.13","5350612.13",13749608
"2021S05075350612.14","5350612.14",13752239
"2021S05075350612.15","5350612.15",13754870
"2021S05075350612.18","5350612.18",13757501
"2021S05075350612.19","5350612.19",13760132
"2021S05075350612.20","5350612.20",13762763
"2021S05075350612.21","5350612.21",13765394
"2021S05075350612.22","5350612.22",13768025
"2021S05075350612.23","5350612.23",13770656
"2021S05075350612.25","5350612.25",13773287
"2021S05075350612.26","5350612.26",13775918
"2021S05075350612.27","5350612.27",13778549
"2021S05075350612.28","5350612.28",13781180
"2021S05075350612.29","5350612.29",13783811
"2021S05075350613.01","5350613.01",13786442
"2021S05075350613.03","5350613.03",13789073
"2021S05075350613.04","5350613.04",13791704
"2021S05075350614.01","5350614.01",13794335
"2021S05075350614.02","5350614.02",13796966
"2021S05075350615.00","5350615.00",13799597
"2021S05075350620.05","5350620.05",13802228
"2021S05075350620.06","5350620.06",13804859
"2021S05075350620.07","5350620.07",13807490
"2021S05075350620.09","5350620.09",13810121
"2021S05075350620.13","5350620.13",13812752
"2021S05075350620.14","5350620.14",13815383
"2021S05075350620.15","5350620.15",13818014
"2021S05075350620.16","5350620.16",13820645
"2021S05075350620.17","5350620.17",13823276
"2021S05075350620.18","5350620.18",13825907
"2021S05075350620.19","5350620.19",13828538
"2021S05075350620.20","5350620.20",13831169
"2021S05075350620.21","5350620.21",13833800
"2021S05075350620.22","5350620.22",13836431
"2021S05075350620.23","5350620.23",13839062
"2021S05075350620.24","5350620.24",13841693
"2021S05075350620.25","5350620.25",13844324
"2021S05075350620.26","5350620.26",13846955
"2021S05075350620.27","5350620.27",13849586
"2021S05075350620.28","5350620.28",13852217
"2021S05075350620.29","5350620.29",13854848
"2021S05075350621.00","5350621.00",13857479
"2021S05075350622.00","5350622.00",13860110
"2021S05075350623.00","5350623.00",13862741
"2021S05075350624.00","5350624.00",13865372
"2021S05075350625.00","5350625.00",13868003
"2021S05075350626.00","5350626.00",13870634
"2021S05075350630.00","5350630.00",13873265
"2021S05075350631.02","5350631.02",13875896
"2021S05075350631.03","5350631.03",13878527
"2021S05075350631.04","5350631.04",13881158
"2021S05075350632.00","5350632.00",13883789
"2021S05075350633.00","5350633.00",13886420
"2021S05075350634.01","5350634.01",13889051
"2021S05075350634.02","5350634.02",13891682
"2021S05075350635.00","5350635.00",13894313
"2021S05075350636.00","5350636.00",13896944
"2021S05075350637.00","5350637.00",13899575
"2021S05075350638.00","5350638.00",13902206
"2021S05075350639.00","5350639.00",13904837
"2021S05075350800.01","5350800.01",13907468
"2021S05075350800.02","5350800.02",13910099
"2021S05075350801.01","5350801.01",13912730
"2021S05075350801.02","5350801.02",13915361
"2021S05075350802.01","5350802.01",13917992
"2021S05075350802.02","5350802.02",13920623
"2021S05075350803.03","5350803.03",13923254
"2021S05075350803.04","5350803.04",13925885
"2021S05075350803.05","5350803.05",13928516
"2021S05075350803.06","5350803.06",13931147
"2021S05075350804.01","5350804.01",13933778
"2021S05075350804.05","5350804.05",13936409
"2021S05075350804.06","5350804.06",13939040
"2021S05075350804.07","5350804.07",13941671
"2021S05075350804.08","5350804.08",13944302
"2021S05075350804.10","5350804.10",13946933
"2021S05075350804.11","5350804.11",13949564
"2021S05075350804.12","5350804.12",13952195
"2021S05075350804.13","5350804.13",13954826
"2021S05075350805.04","5350805.04",13957457
"2021S05075350805.06","5350805.06",13960088
"2021S05075350805.09","5350805.09",13962719
"2021S05075350805.10","5350805.10",13965350
"2021S05075350805.16","5350805.16",13967981
"2021S05075350805.17","5350805.17",13970612
"2021S05075350805.18","5350805.18",13973243
"2021S05075350805.19","5350805.19",13975874
"2021S05075350805.20","5350805.20",13978505
"2021S05075350805.21","5350805.21",13981136
"2021S05075350805.22","5350805.22",13983767
"2021S05075350805.23","5350805.23",13986398
"2021S05075350805.24","5350805.24",13989029
"2021S05075350805.25","5350805.25",13991660
"2021S05075350805.26","5350805.26",13994291
"2021S05075350805.27","5350805.27",13996922
"2021S05075350806.00","5350806.00",13999553
"2021S05075350807.00","5350807.00",14002184
"2021S05075350810.01","5350810.01",14004815
"2021S05075350810.02","5350810.02",14007446
"2021S05075350810.03","5350810.03",14010077
"2021S05075350810.04","5350810.04",14012708
"2021S05075350810.05","5350810.05",14015339
"2021S05075350811.00","5350811.00",14017970
"2021S05075350812.00","5350812.00",14020601
"2021S05075350820.03","5350820.03",14023232
"2021S05075350820.04","5350820.04",14025863
"2021S05075350820.05","5350820.05",14028494
"2021S05075350820.06","5350820.06",14031125
"2021S05075350820.07","5350820.07",14033756
"2021S05075350830.00","5350830.00",14036387
"2021S05075350831.01","5350831.01",14039018
"2021S05075350831.02","5350831.02",14041649
"2021S05075350832.00","5350832.00",14044280
"2021S0503442","Trois-Rivières",14046911
"2021S05074420001.00","4420001.00",14049542
"2021S05074420002.00","4420002.00",14052173
"2021S05074420003.00","4420003.00",14054804
"2021S05074420004.00","4420004.00",14057435
"2021S05074420005.00","4420005.00",14060066
"2021S05074420006.00","4420006.00",14062697
"2021S05074420007.00","4420007.00",14065328
"2021S05074420008.00","4420008.00",14067959
"2021S05074420009.00","4420009.00",14070590
"2021S05074420010.00","4420010.00",14073221
"2021S05074420011.00","4420011.00",14075852
"2021S05074420012.01","4420012.01",14078483
"2021S05074420012.02","4420012.02",14081114
"2021S05074420013.01","4420013.01",14083745
"2021S05074420013.02","4420013.02",14086376
"2021S05074420013.03","4420013.03",14089007
"2021S05074420100.01","4420100.01",14091638
"2021S05074420100.02","4420100.02",14094269
"2021S05074420101.02","4420101.02",14096900
"2021S05074420101.03","4420101.03",14099531
"2021S05074420101.04","4420101.04",14102162
"2021S05074420102.00","4420102.00",14104793
"2021S05074420200.00","4420200.00",14107424
"2021S05074420201.00","4420201.00",14110055
"2021S05074420202.00","4420202.00",14112686
"2021S05074420203.00","4420203.00",14115317
"2021S05074420204.00","4420204.00",14117948
"2021S05074420205.01","4420205.01",14120579
"2021S05074420205.02","4420205.02",14123210
"2021S05074420205.03","4420205.03",14125841
"2021S05074420210.00","4420210.00",14128472
"2021S05074420211.00","4420211.00",14131103
"2021S05074420212.00","4420212.00",14133734
"2021S05074420213.00","4420213.00",14136365
"2021S05074420300.01","4420300.01",14138996
"2021S05074420300.02","4420300.02",14141627
"2021S05074420301.00","4420301.00",14144258
"2021S05074420302.00","4420302.00",14146889
"2021S05074420303.00","4420303.00",14149520
"2021S05074420304.00","4420304.00",14152151
"2021S0503933","Vancouver",14154782
"2021S05079330001.01","9330001.01",14157413
"2021S05079330001.02","9330001.02",14160044
"2021S05079330002.01","9330002.01",14162675
"2021S05079330002.03","9330002.03",14165306
"2021S05079330002.04","9330002.04",14167937
"2021S05079330003.01","9330003.01",14170568
"2021S05079330003.02","9330003.02",14173199
"2021S05079330004.01","9330004.01",14175830
"2021S05079330004.02","9330004.02",14178461
"2021S05079330005.00","9330005.00",14181092
"2021S05079330006.01","9330006.01",14183723
"2021S05079330006.02","9330006.02",14186354
"2021S05079330007.01","9330007.01",14188985
"2021S05079330007.02","9330007.02",14191616
"2021S05079330008.01","9330008.01",14194247
"2021S05079330008.02","9330008.02",14196878
"2021S05079330009.00","9330009.00",14199509
"2021S05079330010.01","9330010.01",14202140
"2021S05079330010.02","9330010.02",14204771
"2021S05079330011.00","9330011.00",14207402
"2021S05079330012.01","9330012.01",14210033
"2021S05079330012.02","9330012.02",14212664
"2021S05079330013.01","9330013.01",14215295
"2021S05079330013.03","9330013.03",14217926
"2021S05079330013.04","9330013.04",14220557
"2021S05079330014.01","9330014.01",14223188
"2021S05079330014.02","9330014.02",14225819
"2021S05079330015.01","9330015.01",14228450
"2021S05079330015.02","9330015.02",14231081
"2021S05079330016.01","9330016.01",14233712
"2021S05079330016.04","9330016.04",14236343
"2021S05079330016.05","9330016.05",14238974
"2021S05079330016.06","9330016.06",14241605
"2021S05079330017.02","9330017.02",14244236
"2021S05079330017.03","9330017.03",14246867
"2021S05079330017.04","9330017.04",14249498
"2021S05079330018.01","9330018.01",14252129
"2021S05079330018.02","9330018.02",14254760
"2021S05079330019.00","9330019.00",14257391
"2021S05079330020.00","9330020.00",14260022
"2021S05079330021.00","9330021.00",14262653
"2021S05079330022.00","9330022.00",14265284
"2021S05079330023.00","9330023.00",14267915
"2021S05079330024.00","9330024.00",14270546
"2021S05079330025.00","9330025.00",14273177
"2021S05079330026.00","9330026.00",14275808
"2021S05079330027.01","9330027.01",14278439
"2021S05079330027.02","9330027.02",14281070
"2021S05079330028.00","9330028.00",14283701
"2021S05079330029.00","9330029.00",14286332
"2021S05079330030.00","9330030.00",14288963
"2021S05079330031.01","9330031.01",14291594
"2021S05079330031.02","9330031.02",14294225
"2021S05079330032.01","9330032.01",14296856
"2021S05079330032.02","9330032.02",14299487
"2021S05079330033.01","9330033.01",14302118
"2021S05079330033.02","9330033.02",14304749
"2021S05079330034.01","9330034.01",14307380
"2021S05079330034.02","9330034.02",14310011
"2021S05079330035.01","9330035.01",14312642
"2021S05079330035.02","9330035.02",14315273
"2021S05079330036.01","9330036.01",14317904
"2021S05079330036.02","9330036.02",14320535
"2021S05079330037.01","9330037.01",14323166
"2021S05079330037.02","9330037.02",14325797
"2021S05079330038.00","9330038.00",14328428
"2021S05079330039.01","9330039.01",14331059
"2021S05079330039.02","9330039.02",14333690
"2021S05079330040.01","9330040.01",14336321
"2021S05079330040.02","9330040.02",14338952
"2021S05079330041.01","9330041.01",14341583
"2021S05079330041.02","9330041.02",14344214
"2021S05079330042.00","9330042.00",14346845
"2021S05079330043.01","9330043.01",14349476
"2021S05079330043.02","9330043.02",14352107
"2021S05079330044.00","9330044.00",14354738
"2021S05079330045.01","9330045.01",14357369
"2021S05079330045.02","9330045.02",14360000
"2021S05079330046.00","9330046.00",14362631
"2021S05079330047.01","9330047.01",14365262
"2021S05079330047.02","9330047.02",14367893
"2021S05079330048.01","9330048.01",14370524
"2021S05079330048.02","9330048.02",14373155
"2021S05079330049.02","9330049.02",14375786
"2021S05079330049.03","9330049.03",14378417
"2021S05079330049.04","9330049.04",14381048
"2021S05079330049.05","9330049.05",14383679
"2021S05079330049.06","9330049.06",14386310
"2021S05079330050.02","9330050.02",14388941
"2021S05079330050.03","9330050.03",14391572
"2021S05079330050.04","9330050.04",14394203
"2021S05079330051.01","9330051.01",14396834
"2021S05079330051.02","9330051.02",14399465
"2021S05079330052.01","9330052.01",14402096
"2021S05079330052.02","9330052.02",14404727
"2021S05079330053.01","9330053.01",14407358
"2021S05079330053.02","9330053.02",14409989
"2021S05079330054.01","9330054.01",14412620
"2021S05079330054.02","9330054.02",14415251
"2021S05079330055.01","9330055.01",14417882
"2021S05079330055.02","9330055.02",14420513
"2021S05079330056.01","9330056.01",14423144
"2021S05079330056.02","9330056.02",14425775
"2021S05079330057.01","9330057.01",14428406
"2021S05079330057.02","9330057.02",14431037
"2021S05079330058.00","9330058.00",14433668
"2021S05079330059.07","9330059.07",14436299
"2021S05079330059.08","9330059.08",14438930
"2021S05079330059.09","9330059.09",14441561
"2021S05079330059.10","9330059.10",14444192
"2021S05079330059.11","9330059.11",14446823
"2021S05079330059.13","9330059.13",14449454
"2021S05079330059.15","9330059.15",14452085
"2021S05079330059.16","9330059.16",14454716
"2021S05079330059.17","9330059.17",14457347
"2021S05079330059.18","9330059.18",14459978
"2021S05079330060.01","9330060.01",14462609
"2021S05079330060.02","9330060.02",14465240
"2021S05079330061.00","9330061.00",14467871
"2021S05079330062.00","9330062.00",14470502
"2021S05079330063.00","9330063.00",14473133
"2021S05079330064.00","9330064.00",14475764
"2021S05079330065.00","9330065.00",14478395
"2021S05079330066.01","9330066.01",14481026
"2021S05079330066.02","9330066.02",14483657
"2021S05079330067.01","9330067.01",14486288
"2021S05079330067.02","9330067.02",14488919
"2021S05079330068.00","9330068.00",14491550
"2021S05079330069.02","9330069.02",14494181
"2021S05079330069.03","9330069.03",14496812
"2021S05079330069.04","9330069.04",14499443
"2021S05079330100.01","9330100.01",14502074
"2021S05079330100.02","9330100.02",14504705
"2021S05079330101.03","9330101.03",14507336
"2021S05079330101.04","9330101.04",14509967
"2021S05079330101.05","9330101.05",14512598
"2021S05079330101.06","9330101.06",14515229
"2021S05079330102.01","9330102.01",14517860
"2021S05079330102.02","9330102.02",14520491
"2021S05079330103.01","9330103.01",14523122
"2021S05079330103.02","9330103.02",14525753
"2021S05079330104.01","9330104.01",14528384
"2021S05079330104.02","9330104.02",14531015
"2021S05079330110.02","9330110.02",14533646
"2021S05079330110.03","9330110.03",14536277
"2021S05079330110.04","9330110.04",14538908
"2021S05079330111.02","9330111.02",14541539
"2021S05079330111.04","9330111.04",14544170
"2021S05079330111.05","9330111.05",14546801
"2021S05079330111.06","9330111.06",14549432
"2021S05079330111.07","9330111.07",14552063
"2021S05079330112.00","9330112.00",14554694
"2021S05079330113.00","9330113.00",14557325
"2021S05079330114.01","9330114.01",14559956
"2021S05079330114.02","9330114.02",14562587
"2021S05079330115.00","9330115.00",14565218
"2021S05079330116.00","9330116.00",14567849
"2021S05079330117.00","9330117.00",14570480
"2021S05079330118.00","9330118.00",14573111
"2021S05079330119.00","9330119.00",14575742
"2021S05079330120.00","9330120.00",14578373
"2021S05079330121.00","9330121.00",14581004
"2021S05079330122.00","9330122.00",14583635
"2021S05079330130.01","9330130.01",14586266
"2021S05079330130.03","9330130.03",14588897
"2021S05079330130.04","9330130.04",14591528
"2021S05079330131.00","9330131.00",14594159
"2021S05079330132.00","9330132.00",14596790
"2021S05079330133.01","9330133.01",14599421
"2021S05079330133.02","9330133.02",14602052
"2021S05079330134.00","9330134.00",14604683
"2021S05079330135.00","9330135.00",14607314
"2021S05079330140.02","9330140.02",14609945
"2021S05079330140.03","9330140.03",14612576
"2021S05079330140.04","9330140.04",14615207
"2021S05079330141.02","9330141.02",14617838
"2021S05079330141.03","9330141.03",14620469
"2021S05079330141.04","9330141.04",14623100
"2021S05079330142.01","9330142.01",14625731
"2021S05079330142.02","9330142.02",14628362
"2021S05079330142.03","9330142.03",14630993
"2021S05079330143.01","9330143.01",14633624
"2021S05079330143.02","9330143.02",14636255
"2021S05079330143.03","9330143.03",14638886
"2021S05079330143.04","9330143.04",14641517
"2021S05079330144.03","9330144.03",14644148
"2021S05079330144.04","9330144.04",14646779
"2021S05079330144.05","9330144.05",14649410
"2021S05079330144.06","9330144.06",14652041
"2021S05079330145.01","9330145.01",14654672
"2021S05079330145.02","9330145.02",14657303
"2021S05079330146.00","9330146.00",14659934
"2021S05079330147.04","9330147.04",14662565
"2021S05079330147.05","9330147.05",14665196
"2021S05079330147.07","9330147.07",14667827
"2021S05079330147.09","9330147.09",14670458
"2021S05079330147.10","9330147.10",14673089
"2021S05079330147.11","9330147.11",14675720
"2021S05079330147.12","9330147.12",14678351
"2021S05079330147.13","9330147.13",14680982
"2021S05079330147.14","9330147.14",14683613
"2021S05079330148.01","9330148.01",14686244
"2021S05079330148.02","9330148.02",14688875
"2021S05079330148.03","9330148.03",14691506
"2021S05079330149.02","9330149.02",14694137
"2021S05079330149.05","9330149.05",14696768
"2021S05079330149.06","9330149.06",14699399
"2021S05079330149.07","9330149.07",14702030
"2021S05079330149.08","9330149.08",14704661
"2021S05079330149.09","9330149.09",14707292
"2021S05079330150.00","9330150.00",14709923
"2021S05079330151.03","9330151.03",14712554
"2021S05079330151.05","9330151.05",14715185
"2021S05079330151.06","9330151.06",14717816
"2021S05079330151.07","9330151.07",14720447
"2021S05079330151.09","9330151.09",14723078
"2021S05079330151.10","9330151.10",14725709
"2021S05079330151.11","9330151.11",14728340
"2021S05079330160.01","9330160.01",14730971
"2021S05079330160.02","9330160.02",14733602
"2021S05079330160.03","9330160.03",14736233
"2021S05079330160.04","9330160.04",14738864
"2021S05079330161.02","9330161.02",14741495
"2021S05079330161.03","9330161.03",14744126
"2021S05079330161.05","9330161.05",14746757
"2021S05079330161.06","9330161.06",14749388
"2021S05079330161.07","9330161.07",14752019
"2021S05079330161.08","9330161.08",14754650
"2021S05079330161.09","9330161.09",14757281
"2021S05079330162.01","9330162.01",14759912
"2021S05079330162.02","9330162.02",14762543
"2021S05079330162.04","9330162.04",14765174
"2021S05079330162.05","9330162.05",14767805
"2021S05079330162.06","9330162.06",14770436
"2021S05079330163.01","9330163.01",14773067
"2021S05079330163.04","9330163.04",14775698
"2021S05079330163.05","9330163.05",14778329
